index,id,miss_distance,name,est_diameter_min,est_diameter_max,relative_velocity,absolute_magnitude,hazardous
20230,3892696,4777681.039442111,(2019 VM3),0.02658,0.0594346868,45317.8195976916,25.0,False
20231,3892697,5298493.173390078,(2019 VO3),0.0175612318,0.0392681082,53500.4634003473,25.9,False
20232,3892698,2482397.165125574,(2019 VP3),0.0063760979,0.0142573883,33819.4766434833,28.1,False
20233,3892699,4704975.562075104,(2019 VQ3),0.0096506147,0.0215794305,31312.8486861779,27.2,False
20234,3892700,6555245.730732718,(2019 VR3),0.0133215567,0.0297879063,38245.2908532707,26.5,False
20235,3892701,1895091.051850231,(2019 VS3),0.0055533491,0.0124176661,25366.6505637486,28.4,False
20236,3892702,3657133.722466017,(2019 VT3),0.0060891262,0.0136157002,19152.9203509673,28.2,False
20237,3892703,3571274.388625863,(2019 VU3),0.0105816886,0.023661375,57802.7712957196,27.0,False
20238,3892704,3549892.754021225,(2019 VV3),0.0096506147,0.0215794305,35574.5408805802,27.2,False
20239,3892705,9009927.422075937,(2019 VW3),0.0121494041,0.0271668934,29284.8395559682,26.7,False
20240,3892706,1545554.880605881,(2019 VX3),0.0121494041,0.0271668934,57741.0582476488,26.7,False
20241,3892707,7577806.278301155,(2019 VY3),0.0766575574,0.1714115092,33446.2819340695,22.7,False
20242,3892708,16219057.229655592,(2019 VZ3),0.0253837029,0.0567596853,39877.9072807496,25.1,False
20243,3892709,4291962.665903195,(2019 VA4),0.0073207399,0.016369672,22373.4926507368,27.8,False
20244,3892710,8899006.166511701,(2019 VB4),0.0167708462,0.0375007522,13863.5765808603,26.0,False
20245,3892711,11895827.471978584,(2019 VC4),0.0201629919,0.0450858206,30528.0484628688,25.6,False
20246,3892740,3690703.91832784,(2019 VE4),0.0069912523,0.0156329154,31982.5123982135,27.9,False
20247,3892741,2587851.097254494,(2019 VG4),0.0073207399,0.016369672,44793.8351282801,27.8,False
20248,3892742,9489406.457411615,(2019 VH4),0.0201629919,0.0450858206,42130.9713381703,25.6,False
20249,3892743,5716843.40740806,(2019 VJ4),0.0702352248,0.157050737,92696.2754358568,22.89,False
20250,3892744,4152408.617377551,(2019 VK4),0.0121494041,0.0271668934,49212.7433831351,26.7,False
20251,3892745,27393151.468275107,(2019 VL4),0.3195618867,0.7145621017,92326.8202288949,19.6,True
20252,3892746,7651910.271355857,(2019 VM4),0.0121494041,0.0271668934,49222.4328914688,26.7,False
20253,3892747,11470673.362275343,(2019 VN4),0.0211132445,0.0472106499,54275.5587383388,25.5,False
20254,3892748,25666577.420411017,(2019 VO4),0.0334622374,0.0748238376,16575.5646857373,24.5,False
20255,3892749,10815111.664994655,(2019 VP4),0.0350392641,0.0783501764,40546.0639139706,24.4,False
20256,3892767,139338.328397104,(2019 VS4),0.0092162655,0.0206081961,27028.9730217074,27.3,False
20257,3892768,16040235.236233648,(2019 VT4),0.0350392641,0.0783501764,24006.523700528,24.4,False
20258,3892772,17616799.062528867,(2019 VZ4),0.0530340723,0.1185877909,54306.1646720536,23.5,False
20259,3892774,5413852.683601687,(2019 VE5),0.0192555078,0.0430566244,58475.9219342832,25.7,False
20260,3892775,145848.752900569,(2019 VB5),0.0012149404,0.0027166893,22315.9061158398,31.7,False
20261,3892776,190159.896310948,(2019 VF5),0.008405334,0.0187948982,64795.0606673612,27.5,False
20262,3892802,6887936.67318231,(2019 VH5),0.0597798714,0.1336718562,35114.2961982922,23.24,False
20263,3892803,1588412.486231979,(2019 VJ5),0.02658,0.0594346868,33530.0283327234,25.0,False
20264,3892812,44785948.85865801,(2019 VK5),0.0766575574,0.1714115092,13919.9988552733,22.7,False
20265,3892813,3252466.188351419,(2019 VL5),0.0182202771,0.0407417781,29151.66284658,25.82,False
20266,3893209,38317839.02526952,(2019 VP5),0.2658,0.5943468684,79052.212960555,20.0,False
20267,3893212,37781409.38232631,(2019 VR5),0.0667659413,0.1492931834,50238.1617432264,23.0,False
20268,3893213,12381524.931735275,(2019 VS5),0.063760979,0.1425738833,55479.0311712018,23.1,False
20269,3893214,11880440.672818456,(2019 VT5),0.0732073989,0.1636967205,35020.298765867,22.8,False
20270,3893225,1335410.07020355,(2019 VU5),0.0350392641,0.0783501764,81449.0242804458,24.4,False
20271,3893226,1126402.203613219,(2019 VV5),0.0121494041,0.0271668934,48743.829208453,26.7,False
20272,3893227,5427269.548090081,(2019 VX5),0.0555334912,0.1241766613,30161.3575178949,23.4,False
20273,3893228,35713839.43634,(2019 VW5),0.0483676488,0.1081533507,19279.840462131,23.7,False
20274,3893229,3540966.17431939,(2019 WC),0.0133215567,0.0297879063,27421.1302146054,26.5,False
20275,3893230,952423.96482507,(2019 WD),0.0146067964,0.0326617897,30919.7159145606,26.3,False
20276,3893231,1265796.990246461,(2019 WE),0.0116025908,0.0259441818,30618.597981659,26.8,False
20277,3893232,630228.315261707,(2019 WF),0.0105816886,0.023661375,41900.7626803753,27.0,False
20278,3893233,14566169.976306347,(2019 WG),0.0384197891,0.0859092601,48308.1553596676,24.2,False
20279,3893265,85223.587772015,(2019 WH),0.0152951935,0.0342010925,39518.4370207536,26.2,False
20280,3893274,10739066.59469734,(2019 WJ),0.096506147,0.2157943048,45621.8728790778,22.2,False
20281,3893275,19240219.03607827,(2019 WK),0.063760979,0.1425738833,30839.8669935068,23.1,False
20282,3893276,2977326.563756343,(2019 WM),0.0133215567,0.0297879063,44631.3531272504,26.5,False
20283,3893328,6411732.933612412,(2019 WN),0.0242412481,0.0542050786,36038.9771476567,25.2,False
20284,3893329,38724294.059453376,(2019 UJ15),0.3346223745,0.7482383761,58001.6454532589,19.5,False
20285,3893339,9857358.605166148,(2019 WR),0.0305179233,0.0682401509,20365.266876422,24.7,False
20286,3893340,12625926.891418468,(2019 VD6),0.058150704,0.130028927,44246.3949865926,23.3,False
20287,3893379,19034632.2932574,(2019 WT),0.0506471459,0.1132504611,20426.8220996005,23.6,False
20288,3893380,2172397.960627145,(2019 WU),0.0096506147,0.0215794305,41172.1777653379,27.2,False
20289,3893381,2507734.07765429,(2019 WV),0.0278326768,0.0622357573,17865.2169467542,24.9,False
20290,3893382,3308091.388750324,(2019 WW),0.0319561887,0.0714562102,35169.530395094,24.6,False
20291,3893383,47433072.08310584,(2019 WX),0.1010543415,0.2259643771,17390.9395879225,22.1,False
20292,3893384,467011.743327109,(2019 WY),0.0183888672,0.0411187571,97166.1630688672,25.8,False
20293,3893385,38317121.59876436,(2019 WZ),0.1332155667,0.2978790628,40180.4620763717,21.5,False
20294,3893390,41143286.74046282,(2019 WD1),0.2538370294,0.5675968529,72986.896998977,20.1,False
20295,3893391,6270847.134928454,(2019 WE1),0.0291443905,0.0651688382,56115.3925153616,24.8,False
20296,3893393,32540433.77751128,(2019 WG1),0.1529519353,0.3420109247,60876.2834169012,21.2,False
20297,3893394,44165238.78267399,(2019 WH1),0.1332155667,0.2978790628,48529.3005267188,21.5,False
20298,3893395,1634912.022083653,(2019 WN1),0.0133215567,0.0297879063,36644.8579647131,26.5,False
20299,3893396,7987794.066185072,(2019 WO1),0.0160160338,0.0358129403,33766.5813752876,26.1,False
20300,3893404,10740571.878384857,(2019 WS1),0.0291443905,0.0651688382,23175.0103699989,24.8,False
20301,3893405,3208931.083891665,(2019 WT1),0.0116025908,0.0259441818,30320.7095546199,26.8,False
20302,3893446,277187.215521127,(2019 WV1),0.0066765941,0.0149293183,31853.922904338,28.0,False
20303,3893447,3316005.53494736,(2019 WU1),0.0139493823,0.0311917671,33392.7056695026,26.4,False
20304,3893448,24860777.993120763,(2019 WW1),0.1108038821,0.2477650126,69444.3685545788,21.9,False
20305,3893450,24760165.048065044,(2019 WX1),0.1010543415,0.2259643771,85650.380524998,22.1,False
20306,3893451,10000213.620452063,(2019 WY1),0.0319561887,0.0714562102,32559.8926461761,24.6,False
20307,3893452,8884622.600587366,(2019 WZ1),0.0253837029,0.0567596853,44745.2291868743,25.1,False
20308,3893453,17204863.76469393,(2019 WA2),0.0350392641,0.0783501764,41076.9623088184,24.4,False
20309,3893454,49890811.869067386,(2019 WC2),0.1529519353,0.3420109247,27785.1323711625,21.2,False
20310,3893455,4746658.465386814,(2019 WF2),0.0183888672,0.0411187571,50504.982419948,25.8,False
20311,3893456,180906.265745719,(2019 WG2),0.0291443905,0.0651688382,53728.0694106379,24.8,False
20312,3893457,1317401.373894441,(2019 WH2),0.0116025908,0.0259441818,36715.7667356834,26.8,False
20313,3893458,1042379.093868593,(2019 WK2),0.0211132445,0.0472106499,52395.3730796375,25.5,False
20314,3893459,29458226.4808247,(2019 WL2),0.0384197891,0.0859092601,12642.7984539203,24.2,False
20315,3893486,3031098.291425309,(2019 WN2),0.0080270317,0.0179489885,11536.4574364007,27.6,False
20316,3893487,14756773.639738863,(2019 WM2),0.0667659413,0.1492931834,40587.133440686,23.0,False
20317,3893488,1825650.921990649,(2019 WO2),0.0242412481,0.0542050786,27330.3050037665,25.2,False
20318,3893489,5365426.476782283,(2019 WQ2),0.0699125232,0.1563291544,56930.1857168728,22.9,False
20319,3893490,40956185.237965934,(2019 WR2),0.3669061375,0.8204270649,71415.7446737214,19.3,False
20320,3893491,11896297.62816442,(2019 WS2),0.0880146521,0.1968067451,83023.1616155659,22.4,False
20321,3893546,5752692.547301889,(2019 WU2),0.0315177333,0.0704757942,45583.0318436717,24.63,False
20322,3893547,6870139.074427558,(2019 WA3),0.022108281,0.0494356193,28922.0527822137,25.4,False
20323,3893548,3397930.220409709,(2019 WZ2),0.0231502122,0.0517654482,34192.7357668862,25.3,False
20324,3893549,4843642.614909944,(2019 WD3),0.0242412481,0.0542050786,29798.3359285641,25.2,False
20325,3893550,16403685.714803716,(2019 WE3),0.0231502122,0.0517654482,20267.8226906442,25.3,False
20326,3893551,28743865.35570029,(2019 WF3),0.163137941,0.3647875257,41648.1718447768,21.06,True
20327,3893592,3742180.859550367,(2019 WG3),0.0291443905,0.0651688382,52618.343336671,24.8,False
20328,3893593,6532615.896380161,(2019 WL3),0.022108281,0.0494356193,38890.2748677916,25.4,False
20329,3893594,43071400.56468918,(2019 WM3),0.1756123185,0.3926810818,77065.5687536844,20.9,False
20330,3893629,5441088.30725623,(2019 WR3),0.0732073989,0.1636967205,27014.7176867081,22.8,False
20331,3893630,3713257.218410105,(2019 WQ3),0.0732073989,0.1636967205,64236.2595230898,22.8,False
20332,3893631,3960649.430077581,(2019 WS3),0.0146067964,0.0326617897,7949.8964241411,26.3,False
20333,3893632,3756237.000616632,(2019 WT3),0.0319561887,0.0714562102,39714.9822414475,24.6,False
20334,3893633,7388056.998223783,(2019 WV3),0.0133215567,0.0297879063,26423.5792750978,26.5,False
20335,3893634,2311590.131905259,(2019 WU3),0.0133215567,0.0297879063,40797.1451069705,26.5,False
20336,3893635,7934433.433462866,(2019 WY3),0.0253837029,0.0567596853,37310.9316558786,25.1,False
20337,3893636,9692079.587237008,(2019 WZ3),0.0319561887,0.0714562102,31689.2344366332,24.6,False
20338,3893637,14478092.450129196,(2019 VF6),0.152249185,0.3404395273,63639.3814376386,21.21,True
20339,3893638,19084157.401150458,(2019 WC4),0.0880146521,0.1968067451,62974.4218395073,22.4,False
20340,3893639,41593647.35823149,(2019 WG4),0.2210828104,0.4943561926,95481.3885489803,20.4,False
20341,3893640,2232909.072339611,(2019 WH4),0.0092162655,0.0206081961,29186.2745811883,27.3,False
20342,3893641,327888.970500888,(2019 WJ4),0.0055533491,0.0124176661,66676.8894741918,28.4,False
20343,3893642,10280691.959193615,(2019 WK4),0.0555334912,0.1241766613,36274.3384518245,23.4,False
20344,3893643,18258243.44817425,(2019 WL4),0.1272198785,0.2844722965,78303.7057011599,21.6,True
20345,3893644,16567036.954740888,(2019 WM4),0.063760979,0.1425738833,42338.6732927606,23.1,False
20346,3893719,5945698.064376403,(2019 WO4),0.0485909037,0.1086525639,33406.4372930027,23.69,False
20347,3893720,4590252.545920984,(2019 WP4),0.0334622374,0.0748238376,54535.6452855733,24.5,False
20348,3893721,11465521.002195528,(2019 WQ4),0.063760979,0.1425738833,26027.1012185693,23.1,False
20349,3893722,4493435.886173106,(2019 WR4),0.0160160338,0.0358129403,15252.5456203805,26.1,False
20350,3893723,13680385.57945574,(2019 WS4),0.0334622374,0.0748238376,18736.402339971,24.5,False
20351,3893724,58468185.03856458,(2019 WU4),0.1460679643,0.3266178974,43865.0500261342,21.3,False
20352,3893725,10072261.435662976,(2019 WT4),0.04411182,0.0986370281,27483.8768278358,23.9,False
20353,3893726,15312104.89875764,(2019 WV4),0.0555334912,0.1241766613,28643.2220692686,23.4,False
20354,3893728,40589743.146070965,(2019 WX4),0.1677084622,0.3750075218,66908.3913606884,21.0,True
20355,3893729,7155406.340183551,(2019 WB5),0.0384197891,0.0859092601,79379.2981374361,24.2,False
20356,3893730,2432833.670419069,(2019 WC5),0.0840533402,0.1879489824,46714.6296373586,22.5,False
20357,3893736,8905435.449130477,(2019 WD5),0.1058168859,0.2366137501,58327.8130598188,22.0,True
20358,3893737,20135488.775634952,(2019 WE5),0.058150704,0.130028927,18010.1706796564,23.3,False
20359,3893738,10463960.614663228,(2019 VG6),0.1480999721,0.331161605,42989.5699312244,21.27,True
20360,3893739,53059101.56497807,(2019 WJ5),0.1394938229,0.3119176705,64057.2484684162,21.4,True
20361,3893740,34060548.52305814,(2019 WK5),0.1925550782,0.4305662442,45851.837052627,20.7,False
20362,3893742,22285403.612540647,(2019 WL5),0.058150704,0.130028927,45509.6630905002,23.3,False
20363,3893743,20843654.6640082,(2019 WO5),0.0421264611,0.0941976306,41918.2920426845,24.0,False
20364,3893745,35710331.56076573,(2019 WX5),0.0530340723,0.1185877909,8303.723041163,23.5,False
20365,3893746,7605938.950623366,(2019 WY5),0.0421264611,0.0941976306,52737.0011862257,24.0,False
20366,3893747,7313055.687225247,(2019 WZ5),0.02658,0.0594346868,43620.1662652711,25.0,False
20367,3893748,4791980.770720097,(2019 WA6),0.0183888672,0.0411187571,33128.883910207,25.8,False
20368,3893749,31343279.87463282,(2019 WB6),0.2016299194,0.4508582062,24279.147447612,20.6,False
20369,3893767,25798219.56670768,(2019 WC6),0.1058168859,0.2366137501,45817.1885593627,22.0,False
20370,3893768,32617355.581085507,(2019 WH6),0.4619074603,1.0328564805,116165.7154200348,18.8,False
20371,3893769,2863020.282388682,(2019 WJ6),0.0366906138,0.0820427065,76035.2722689816,24.3,False
20372,3893770,4924654.648646784,(2019 XB),0.0506471459,0.1132504611,28974.7119030243,23.6,False
20373,3893771,20024023.701893687,(2019 XC),0.0291443905,0.0651688382,47317.8886159748,24.8,False
20374,3893772,2973361.995804538,(2019 XD),0.0088014652,0.0196806745,41511.7474540589,27.4,False
20375,3893851,2443073.465103125,(2019 XF),0.058150704,0.130028927,82878.9436512994,23.3,False
20376,3893852,30612136.21718097,(2019 XG),0.1128638801,0.2523713081,10358.678247709,21.86,False
20377,3893853,22011015.52276509,(2019 XH),0.096506147,0.2157943048,93042.2332148407,22.2,False
20378,3893854,19840030.603778817,(2019 WL6),0.0608912622,0.1361570015,46727.9773069424,23.2,False
20379,3893855,912595.551508815,(2019 XK),0.0192555078,0.0430566244,49882.4061787336,25.7,False
20380,3893856,5135682.595114873,(2019 XL),0.0127219879,0.0284472297,25988.8711476963,26.6,False
20381,3893857,1990507.774730649,(2019 XM),0.0063760979,0.0142573883,44107.3983893738,28.1,False
20382,3893858,932741.687224697,(2019 XN),0.0076657557,0.0171411509,35040.6682188022,27.7,False
20383,3893859,31839520.857629027,(2019 WM6),0.0608912622,0.1361570015,22623.5402549357,23.2,False
20384,3893860,4442027.95444801,(2019 XO),0.0096506147,0.0215794305,30539.1448030356,27.2,False
20385,3893861,2115514.806699197,(2019 XP),0.0127219879,0.0284472297,43791.7004243539,26.6,False
20386,3893862,3767753.897357091,(2019 XQ),0.046190746,0.1032856481,36643.3186296762,23.8,False
20387,3893863,1396087.878822557,(2019 XR),0.0066765941,0.0149293183,28205.9985665303,28.0,False
20388,3893864,11929476.89487236,(2019 WN6),0.0183888672,0.0411187571,20171.9243349659,25.8,False
20389,3893865,573908.202837078,(2019 XS),0.0447254765,0.1000092059,38463.1278110431,23.87,False
20390,3893866,15970150.339554366,(2019 XT),0.0350392641,0.0783501764,50715.5035125557,24.4,False
20391,3893945,1487683.931942323,(2019 XV),0.0038419789,0.008590926,6531.5315900546,29.2,False
20392,3893946,2443329.337299973,(2019 WP6),0.0160160338,0.0358129403,15968.0573212732,26.1,False
20393,3893947,4139031.261686624,(2019 XW),0.04411182,0.0986370281,56199.4796204762,23.9,False
20394,3893948,8251953.820473415,(2019 XX),0.0506471459,0.1132504611,24145.1424293132,23.6,False
20395,3893949,1218767.025227128,(2019 XY),0.0069912523,0.0156329154,47084.4307742339,27.9,False
20396,3893950,8341107.613566496,(2019 XA1),0.0384197891,0.0859092601,49708.1766786826,24.2,False
20397,3893951,26837831.683412965,(2019 XB1),0.2315021222,0.5176544822,63052.941225258,20.3,False
20398,3893952,9940699.42894528,(2019 XC1),0.0880146521,0.1968067451,32183.7169185032,22.4,False
20399,3905987,23796827.978462625,(2019 XL1),0.0983003302,0.2198062205,30840.0255937401,22.16,False
20400,3905988,39419912.99495228,(2019 WR6),0.1394938229,0.3119176705,53967.3450531142,21.4,False
20401,3905989,47520145.433580615,(2019 XE1),0.3051792326,0.6824015094,83083.2941913768,19.7,True
20402,3905990,1621054.831224701,(2019 XH1),0.0211132445,0.0472106499,38558.2027348501,25.5,False
20403,3905991,12167987.675475167,(2019 XJ1),0.0242412481,0.0542050786,31367.6879796979,25.2,False
20404,3905992,17318264.874229584,(2019 XM1),0.02658,0.0594346868,21259.7910971996,25.0,False
20405,3905993,9798663.312399743,(2019 XK1),0.0167708462,0.0375007522,18152.679118687,26.0,False
20406,3905994,24248835.78845829,(2019 XN1),0.1108038821,0.2477650126,8811.4474000992,21.9,False
20407,3905995,29190524.727687944,(2019 XF1),0.0921626549,0.2060819612,30353.6807327219,22.3,False
20408,3905996,32211731.18907481,(2019 XG1),0.385971268,0.8630579925,16806.0763666228,19.19,False
20409,3905997,3049398.927977723,(2019 XO1),0.0350392641,0.0783501764,28624.1140431761,24.4,False
20410,3905998,3124926.838438446,(2019 XP1),0.02658,0.0594346868,43241.7521022869,25.0,False
20411,3905999,7035405.002543073,(2019 XQ1),0.022108281,0.0494356193,30978.001575148,25.4,False
20412,3906000,536787.929841859,(2019 XR1),0.0160160338,0.0358129403,42023.6667042602,26.1,False
20413,3906626,2154934.847749926,(2019 XS1),0.0139493823,0.0311917671,27361.9798408084,26.4,False
20414,3906628,6112406.385234884,(2019 XV1),0.04411182,0.0986370281,28678.5684247663,23.9,False
20415,3906629,3183005.159669398,(2019 XW1),0.0192555078,0.0430566244,26224.0261642719,25.7,False
20416,3906630,54721108.184804216,(2019 XB2),0.2016299194,0.4508582062,61422.3509962738,20.6,False
20417,3906632,1576131.368772625,(2019 XE2),0.0116025908,0.0259441818,26305.2893960966,26.8,False
20418,3906633,504062.946985749,(2019 XF2),0.0101054342,0.0225964377,37568.8686428136,27.1,False
20419,3907552,21060036.254490186,(2019 XG2),0.0506471459,0.1132504611,26483.8872774912,23.6,False
20420,3907553,1248719.361160658,(2019 XH2),0.004411182,0.0098637028,18684.3757361449,28.9,False
